loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
16594, 60 months,13.09,378.33,C,C2,Engineer,7 years,OWN,46113,Verified,Jun-2016,Fully Paid,home_improvement,Home improvement,19.17,Mar-1995,12,1,3072,8.7,21,w,Individual,1.0,0.0,"8148 Park Rd
Indianapolis, CT 98487"
6149, 60 months,19.66,161.75,E,E3,Office Manager,10+ years,RENT,42134,Verified,Oct-2018,Charged Off,debt_consolidation,Debt consolidation,22.63,May-2009,9,1,12755,41.8,19,w,Individual,0.0,0.0,"2432 Elm St
San Diego, NC 52104"
18834, 36 months,7.86,588.97,A,A3,Accountant,< 1 year,OTHER,60829,Source Verified,Dec-2016,Fully Paid,debt_consolidation,Debt consolidation,22.02,Jun-2007,10,0,8654,59.0,21,w,Individual,,0.0,"2300 Pine St
Louisville, SC 82632"
17507, 60 months,16.68,432.09,D,D2,Physician,10+ years,OTHER,66346,Verified,Aug-2018,Fully Paid,credit_card,Credit card refinancing,21.83,Jun-2009,13,0,10463,24.6,28,w,Individual,3.0,0.0,"8076 Hill Ave
Las Vegas, KY 52562"
4350, 36 months,8.55,137.42,B,B1,Vice President,< 1 year,RENT,69548,Verified,Sep-2015,Fully Paid,other,Other,13.01,Apr-1983,15,0,200000,23.8,26,f,Individual,4.0,1.0,"7736 Main St
El Paso, OH 32409"
6653, 36 months,14.43,228.78,C,C2,Physician,9 years,MORTGAGE,106517,Verified,Mar-2015,Fully Paid,debt_consolidation,Debt consolidation,14.3,Aug-1996,8,0,24938,34.6,19,w,Individual,1.0,0.0,"2926 Park Rd
Nashville, OR 33716"
11272, 60 months,10.6,242.84,B,B5,Analyst,4 years,RENT,96446,Source Verified,Aug-2016,Fully Paid,debt_consolidation,Debt consolidation,16.48,Aug-1999,14,1,1214,14.4,26,w,Individual,0.0,2.0,"9029 Oak Ave
Phoenix, TN 86605"
11153, 36 months,17.95,402.93,D,D2,Team Lead,10+ years,RENT,22553,Verified,Aug-2016,Fully Paid,other,Other,27.34,Nov-1987,16,0,200000,92.3,33,f,Individual,2.0,0.0,"1413 Lake Rd
Chicago, CT 97633"
6466, 36 months,12.67,216.84,B,B3,Branch Manager,,MORTGAGE,66002,Not Verified,Mar-2016,Fully Paid,debt_consolidation,Debt consolidation,22.4,Jun-1995,6,0,4957,64.5,16,w,Individual,1.0,2.0,"8723 River Rd
Nashville, AL 50012"
16871, 36 months,7.04,521.24,A,A4,Teacher,8 years,MORTGAGE,40221,Source Verified,Nov-2020,Fully Paid,credit_card,Credit card refinancing,17.26,May-1992,8,0,10781,8.8,22,f,Individual,9.0,0.0,"9442 Park Rd
Jacksonville, OK 32323"
15535, 36 months,23.54,605.74,F,F5,RN,10+ years,MORTGAGE,102002,Verified,Feb-2019,Fully Paid,other,Other,17.85,Apr-1999,17,1,1658,60.5,27,w,Individual,0.0,0.0,"5133 Lake Rd
Boston, MN 99295"
11889, 36 months,6.03,361.85,A,A1,Engineer,7 years,MORTGAGE,138981,Verified,Oct-2015,Fully Paid,credit_card,Credit card refinancing,10.18,Jan-2007,11,0,8437,25.7,21,f,Individual,0.0,0.0,"5345 Elm St
Memphis, FL 55387"
8488, 36 months,16.06,298.66,D,D2,Nurse,1 year,MORTGAGE,103471,Source Verified,Mar-2019,Fully Paid,other,Other,14.73,Nov-1990,15,3,3612,34.6,23,f,Joint App,0.0,0.0,"1256 Elm St
Charlotte, AL 28342"
25064, 36 months,5.85,760.79,A,A5,Electrician,< 1 year,RENT,206678,Verified,Jun-2019,Fully Paid,debt_consolidation,Debt consolidation,13.15,Dec-2005,15,0,5838,69.9,23,f,Individual,2.0,0.0,"5296 River Rd
Columbus, GA 50976"
36070, 36 months,8.62,1140.65,B,B3,Analyst,9 years,MORTGAGE,97682,Source Verified,Feb-2016,Fully Paid,vacation,Vacation,24.48,Sep-2008,8,2,5315,41.2,20,f,Joint App,0.0,1.0,"8259 Park Rd
Chicago, TX 23291"
9995, 36 months,17.68,359.74,D,D1,Accountant,1 year,MORTGAGE,114609,Verified,Oct-2018,Fully Paid,debt_consolidation,Debt consolidation,18.08,Jun-1997,8,4,40353,24.3,21,w,Individual,1.0,0.0,"5110 River Rd
Memphis, OH 63225"
9252, 60 months,9.49,194.26,B,B2,Branch Manager,1 year,RENT,35734,Source Verified,May-2018,Fully Paid,other,Other,28.6,Jun-1993,9,0,11731,50.2,21,w,Individual,0.0,0.0,"4009 Oak Ave
Baltimore, CA 25159"
17938, 60 months,21.19,487.2,E,E2,,6 years,RENT,58913,Not Verified,Aug-2018,Fully Paid,debt_consolidation,Debt consolidation,46.76,Mar-2005,11,0,88048,17.1,21,f,Individual,0.0,0.0,"8866 Hill Ave
Fort Worth, PA 75844"
10777, 36 months,13.46,365.51,C,C1,Warehouse Manager,3 years,MORTGAGE,93755,Source Verified,Jul-2016,Fully Paid,major_purchase,Major purchase,23.95,Apr-2005,15,0,7617,38.9,26,f,Individual,0.0,1.0,"4044 Main St
Memphis, AZ 52951"
12287, 36 months,10.34,398.43,B,B4,Data Analyst,3 years,OWN,72226,Source Verified,Oct-2016,Fully Paid,debt_consolidation,Debt consolidation,10.8,Jul-1985,11,0,11467,40.6,20,w,Individual,4.0,0.0,"5577 River Rd
Baltimore, NC 74127"
20822, 60 months,16.63,513.35,C,C4,Sales,6 years,RENT,33063,Source Verified,Nov-2019,Fully Paid,home_improvement,Home improvement,15.08,Aug-1998,10,0,11068,71.7,16,w,Individual,,1.0,"531 Main St
San Diego, OR 58266"
4248, 36 months,12.22,141.54,B,B5,RN,4 years,RENT,32850,Verified,Jun-2020,Charged Off,debt_consolidation,Debt consolidation,7.9,Apr-1986,15,0,38055,56.1,25,f,Individual,0.0,0.0,"8825 Oak Ave
San Francisco, KY 90602"
29465, 36 months,8.19,925.91,B,B2,Analyst,3 years,MORTGAGE,18456,Source Verified,Jul-2018,Fully Paid,home_improvement,Home improvement,36.7,Jan-2003,14,1,41037,76.4,26,w,Individual,1.0,0.0,"406 Park Rd
El Paso, AZ 21014"
13955, 36 months,16.59,494.69,D,D5,Nurse,7 years,OTHER,76255,Source Verified,Dec-2016,Charged Off,debt_consolidation,Debt consolidation,46.11,Oct-1986,14,0,4745,52.5,29,f,Individual,1.0,1.0,"4979 Hill Ave
Jacksonville, SC 68802"
10436, 60 months,7.65,209.86,B,B1,Electrician,4 years,MORTGAGE,30644,Source Verified,Jan-2019,Fully Paid,medical,Medical expenses,10.81,Jan-2008,14,0,4028,32.6,25,w,Individual,0.0,1.0,"1618 Main St
Milwaukee, NY 18724"
12663, 36 months,9.9,408.01,B,B5,Director,1 year,RENT,92649,Verified,Jul-2017,Fully Paid,other,Other,13.67,May-1992,8,0,6920,31.0,22,w,Individual,0.0,0.0,"2213 Oak Ave
San Francisco, IL 17174"
13061, 36 months,18.0,472.19,D,D2,Electrician,10+ years,RENT,95863,Not Verified,Dec-2016,Fully Paid,debt_consolidation,Debt consolidation,12.76,Jan-2001,15,0,5207,65.7,20,f,Individual,4.0,0.0,"5089 Oak Ave
El Paso, NC 54038"
4728, 36 months,19.11,173.57,D,D4,Coordinator,8 years,RENT,69160,Source Verified,Mar-2019,Fully Paid,credit_card,Credit card refinancing,11.25,Apr-1997,7,0,1393,83.4,19,f,Individual,1.0,0.0,"488 Hill Ave
Chicago, MA 16845"
32759, 36 months,15.53,1144.12,C,C4,Warehouse Manager,3 years,RENT,77396,Verified,Jun-2018,Fully Paid,home_improvement,Home improvement,8.52,Apr-1986,6,0,10890,30.6,15,w,Joint App,1.0,0.0,"846 Elm St
San Francisco, NC 79349"
13695, 36 months,14.48,471.26,C,C1,Warehouse Manager,8 years,RENT,116082,Verified,Apr-2018,Charged Off,home_improvement,Home improvement,24.13,Jun-1987,6,0,18271,48.4,14,f,Joint App,2.0,2.0,"7024 Oak Ave
Columbus, CO 93457"
17427, 36 months,16.1,613.54,D,D3,Vice President,10+ years,MORTGAGE,126441,Source Verified,Jun-2016,Fully Paid,home_improvement,Home improvement,10.15,May-1982,16,0,13425,38.2,29,w,Individual,1.0,0.0,"9113 Lake Rd
Seattle, MA 16181"
23645, 36 months,15.27,822.79,C,C5,IT Manager,10+ years,OTHER,14045,Source Verified,Dec-2016,Fully Paid,debt_consolidation,Debt consolidation,16.43,Apr-2000,13,0,8073,28.4,21,f,Individual,1.0,1.0,"3238 Elm St
Portland, TX 57614"
7239, 36 months,10.57,235.52,B,B1,Electrician,7 years,MORTGAGE,94692,Source Verified,Jan-2015,Fully Paid,major_purchase,Major purchase,11.57,Jan-1987,4,0,16806,10.4,13,f,Individual,0.0,0.0,"4712 River Rd
Washington, MD 50437"
17748, 36 months,27.28,727.23,G,G4,Warehouse Manager,1 year,MORTGAGE,82171,Not Verified,May-2019,Charged Off,credit_card,Credit card refinancing,7.63,Mar-1988,11,0,80324,36.2,24,w,Individual,3.0,0.0,"7935 Main St
San Antonio, MN 88549"
11377, 60 months,9.93,241.34,A,A2,Team Lead,6 years,MORTGAGE,72572,Source Verified,May-2015,Fully Paid,major_purchase,Major purchase,12.43,Dec-1998,7,0,14881,25.3,14,w,Individual,,0.0,"2203 Main St
Dallas, OH 22156"
22204, 60 months,12.58,500.45,C,C2,Consultant,< 1 year,MORTGAGE,81427,Source Verified,Jan-2017,Fully Paid,car,Car financing,8.64,Jan-1981,11,0,5706,63.6,26,w,Individual,0.0,1.0,"5201 Lake Rd
Dallas, OH 43859"
3728, 36 months,24.11,146.48,E,E3,,5 years,RENT,48772,Verified,Jul-2018,Fully Paid,debt_consolidation,Debt consolidation,16.47,Jan-2011,9,0,19246,22.8,21,w,Individual,1.0,0.0,"3457 Cedar Ln
San Jose, IL 68751"
12588, 36 months,20.2,469.1,D,D3,Warehouse Manager,,RENT,12604,Source Verified,Jun-2017,Fully Paid,credit_card,Credit card refinancing,21.57,Sep-2005,12,4,42763,54.0,27,w,Individual,0.0,0.0,"1811 Main St
Columbus, VA 69520"
9305, 36 months,21.1,351.04,E,E4,Accountant,6 years,MORTGAGE,40390,Not Verified,Mar-2016,Fully Paid,credit_card,Credit card refinancing,21.35,Dec-2008,11,1,20993,39.3,22,w,Individual,3.0,0.0,"1186 Main St
Las Vegas, CA 50272"
17315, 36 months,10.79,565.15,B,B3,Driver,8 years,MORTGAGE,18246,Verified,Jul-2020,Fully Paid,debt_consolidation,Debt consolidation,18.43,Aug-1980,5,0,33979,26.2,15,w,Joint App,4.0,0.0,"4920 Pine St
New York, TX 45290"
17712, 36 months,9.44,566.87,B,B3,Team Lead,2 years,OWN,20461,Not Verified,Jul-2016,Charged Off,debt_consolidation,Debt consolidation,22.02,Feb-1980,20,0,5797,82.0,31,w,Individual,0.0,0.0,"296 Cedar Ln
Houston, OH 71815"
8737, 36 months,21.29,330.47,E,E2,Coordinator,< 1 year,MORTGAGE,119998,Source Verified,Sep-2018,Fully Paid,debt_consolidation,Debt consolidation,10.78,Dec-1997,13,0,13217,48.7,40,w,Individual,1.0,0.0,"2098 Park Rd
Austin, VA 40188"
8714, 36 months,10.64,283.8,B,B5,Project Manager,10+ years,MORTGAGE,42022,Verified,Nov-2015,Fully Paid,home_improvement,Home improvement,14.28,Oct-1995,9,1,140321,20.2,17,w,Individual,5.0,0.0,"5571 Lake Rd
Denver, MI 57988"
12501, 36 months,16.47,442.4,D,D2,Electrician,4 years,RENT,71305,Not Verified,Sep-2017,Fully Paid,credit_card,Credit card refinancing,14.29,Jan-1992,9,2,17237,32.0,17,w,Individual,2.0,0.0,"2281 Main St
Boston, IN 93706"
7801, 60 months,5.93,150.56,A,A2,Data Analyst,4 years,MORTGAGE,60044,Not Verified,Nov-2018,Fully Paid,debt_consolidation,,8.54,May-2002,11,4,3544,58.1,24,w,Individual,5.0,1.0,"2504 Elm St
Oklahoma City, GA 38157"
22141, 36 months,17.14,790.93,D,D4,Nurse,8 years,OTHER,142948,Not Verified,Aug-2018,Fully Paid,debt_consolidation,Debt consolidation,11.39,Sep-2003,15,0,5368,17.1,28,w,Joint App,7.0,0.0,"9877 Maple Dr
Columbus, LA 56743"
10705, 36 months,13.99,365.82,C,C4,Team Lead,10+ years,MORTGAGE,62853,Source Verified,Nov-2016,Fully Paid,credit_card,Credit card refinancing,9.99,Aug-1997,19,0,87434,74.5,30,f,Individual,0.0,0.0,"7706 Elm St
Oklahoma City, TX 28500"
2335, 36 months,7.93,73.1,B,B5,Administrative Assistant,3 years,MORTGAGE,40602,Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,15.4,Dec-1990,14,0,9640,46.3,26,w,Individual,5.0,0.0,"8113 Pine St
Las Vegas, LA 49002"
10669, 60 months,15.69,257.7,C,C1,Operations Manager,7 years,OTHER,156777,Source Verified,Oct-2018,Charged Off,debt_consolidation,Debt consolidation,21.25,Oct-2001,10,0,24099,40.3,22,w,Individual,,1.0,"1357 Hill Ave
Las Vegas, LA 67456"
7164, 60 months,16.75,177.08,D,D3,Consultant,4 years,RENT,43295,Source Verified,Jan-2020,Fully Paid,debt_consolidation,,13.58,May-1991,11,0,5401,48.0,21,f,Individual,2.0,0.0,"9928 Hill Ave
Denver, MO 79327"
5020, 36 months,6.55,153.97,A,A3,Assistant Manager,6 years,MORTGAGE,78527,Verified,Feb-2015,Fully Paid,debt_consolidation,Debt consolidation,10.68,Oct-1995,10,0,3301,33.2,21,f,Individual,5.0,0.0,"8239 Hill Ave
Baltimore, OK 48770"
6358, 36 months,14.27,218.14,C,C2,Branch Manager,2 years,RENT,82744,Source Verified,Dec-2017,Fully Paid,debt_consolidation,Debt consolidation,17.26,Jan-1997,11,0,2712,34.4,31,w,Joint App,1.0,0.0,"7537 Lake Rd
Columbus, IN 24697"
14266, 36 months,13.6,484.81,C,C2,Software Engineer,7 years,MORTGAGE,26707,Source Verified,May-2017,Fully Paid,credit_card,Credit card refinancing,13.57,Jan-2003,7,0,15818,26.3,21,w,Individual,2.0,1.0,"7275 Maple Dr
Louisville, TX 70456"
29649, 36 months,12.21,987.75,B,B5,Marketing Manager,< 1 year,MORTGAGE,108913,Verified,Oct-2017,Fully Paid,credit_card,Credit card refinancing,12.08,Aug-1981,9,0,121814,79.7,20,w,Joint App,0.0,0.0,"3667 Hill Ave
Indianapolis, MA 25608"
16121, 36 months,17.07,575.32,D,D3,Project Manager,10+ years,RENT,144361,Not Verified,Oct-2015,Fully Paid,small_business,Business,33.27,Jun-1980,10,0,14746,60.0,19,w,Individual,5.0,0.0,"1352 Elm St
Las Vegas, OH 56714"
9284, 36 months,9.63,297.96,B,B2,Vice President,9 years,OTHER,28655,Source Verified,Dec-2018,Fully Paid,debt_consolidation,Debt consolidation,26.39,May-2000,5,0,18908,68.9,20,f,Individual,4.0,1.0,"8898 Oak Ave
Seattle, MD 86097"
17562, 36 months,11.43,578.54,B,B2,Program Manager,10+ years,RENT,61035,Source Verified,Nov-2017,Fully Paid,other,Other,17.55,Jul-2000,13,0,7881,23.4,22,f,Individual,3.0,0.0,"3757 River Rd
Charlotte, CO 49358"
10143, 60 months,15.14,242.05,C,C4,Accountant,8 years,RENT,143045,Verified,Mar-2016,Fully Paid,debt_consolidation,Debt consolidation,13.09,Dec-1984,11,0,3886,53.8,21,f,Individual,2.0,0.0,"2733 Main St
Dallas, TN 84852"
8806, 36 months,17.75,317.25,C,C1,Sales,2 years,RENT,20816,Not Verified,Jan-2015,Charged Off,credit_card,Credit card refinancing,13.46,Dec-2010,9,1,4514,64.0,18,w,Individual,4.0,1.0,"7907 Park Rd
Los Angeles, NC 70222"
6683, 36 months,18.16,242.14,E,E5,Nurse,6 years,OWN,90090,Source Verified,Jul-2015,Fully Paid,credit_card,Credit card refinancing,11.31,Sep-2005,10,0,2777,47.1,18,f,Individual,2.0,0.0,"6018 Oak Ave
Denver, NC 36140"
4669, 36 months,7.11,144.4,A,A1,Consultant,10+ years,RENT,26583,Verified,Apr-2019,Fully Paid,credit_card,Credit card refinancing,11.92,Aug-2006,16,0,6712,31.8,31,w,Individual,2.0,0.0,"5327 Maple Dr
Boston, TN 44073"
10572, 60 months,11.52,232.61,B,B1,Office Manager,5 years,MORTGAGE,48645,Not Verified,Nov-2019,Fully Paid,other,Other,15.69,Mar-1983,10,0,4484,50.3,23,w,Individual,0.0,0.0,"6815 Hill Ave
Las Vegas, OR 47930"
14688, 36 months,5.64,444.45,A,A5,Engineer,8 years,OWN,52196,Source Verified,Sep-2019,Fully Paid,debt_consolidation,Debt consolidation,5.4,Jul-1993,8,0,11504,34.2,22,w,Individual,0.0,0.0,"1484 Lake Rd
Memphis, AL 89040"
12607, 60 months,19.61,331.28,D,D3,Account Manager,2 years,RENT,27839,Source Verified,Nov-2016,Fully Paid,debt_consolidation,Debt consolidation,30.94,Nov-1992,14,0,80419,37.0,29,w,Joint App,0.0,0.0,"3759 Cedar Ln
Houston, MO 36630"
10408, 36 months,9.47,333.25,B,B2,Physician,10+ years,RENT,33125,Not Verified,Aug-2019,Fully Paid,debt_consolidation,Debt consolidation,19.67,Mar-1994,8,0,49762,33.2,21,w,Individual,2.0,0.0,"9201 Main St
Indianapolis, MD 14803"
7574, 60 months,17.68,191.01,D,D5,Assistant Manager,10+ years,RENT,57111,Not Verified,Jul-2020,Fully Paid,debt_consolidation,Debt consolidation,11.14,Mar-1990,5,0,8149,32.2,21,f,Individual,1.0,0.0,"6698 Cedar Ln
Boston, MN 53695"
19243, 60 months,12.13,429.32,B,B2,Operations Manager,4 years,MORTGAGE,146519,Verified,Apr-2019,Fully Paid,debt_consolidation,Debt consolidation,31.4,Nov-2009,13,0,4069,52.9,21,w,Individual,6.0,0.0,"756 Park Rd
Nashville, CO 40325"
6061, 36 months,19.36,223.28,E,E4,Team Lead,10+ years,RENT,81849,Not Verified,Dec-2018,Fully Paid,other,Other,21.85,Apr-1988,8,1,18223,16.7,16,w,Individual,5.0,1.0,"1852 Maple Dr
Baltimore, IN 74006"
21281, 60 months,13.8,492.97,C,C1,Coordinator,1 year,MORTGAGE,20630,Verified,Mar-2019,Fully Paid,medical,Medical expenses,23.29,Apr-2009,20,0,807,7.4,34,w,Individual,0.0,0.0,"5326 Hill Ave
Austin, WI 76918"
7322, 36 months,25.65,293.64,F,F4,Technician,3 years,OWN,81041,Verified,Feb-2016,Charged Off,debt_consolidation,Debt consolidation,14.08,Jan-1989,12,2,14461,1.6,27,w,Individual,0.0,0.0,"3257 River Rd
Houston, LA 80033"
8506, 36 months,7.23,263.54,A,A1,Warehouse Manager,6 years,MORTGAGE,61491,Verified,May-2020,Fully Paid,home_improvement,Home improvement,20.84,Apr-1995,8,0,1520,25.7,19,w,Individual,2.0,0.0,"8936 Maple Dr
San Diego, MN 13969"
5540, 36 months,15.0,192.05,C,C3,Attorney,5 years,MORTGAGE,39676,Verified,Jul-2017,Fully Paid,renewable_energy,Green loan,7.74,Apr-2011,10,0,12342,50.7,24,w,Individual,1.0,0.0,"6511 Elm St
Los Angeles, VA 39130"
9888, 36 months,18.7,360.96,D,D5,Analyst,9 years,OWN,45061,Source Verified,Oct-2016,Fully Paid,debt_consolidation,Debt consolidation,18.95,Aug-1986,9,0,34444,30.2,15,w,Joint App,4.0,0.0,"4669 Cedar Ln
Washington, OH 35589"
23985, 60 months,13.21,548.31,C,C3,,8 years,RENT,82736,Not Verified,Jan-2020,Fully Paid,debt_consolidation,Debt consolidation,14.04,May-1992,7,3,25519,41.8,15,w,Individual,0.0,0.0,"3959 River Rd
Philadelphia, MA 26359"
18203, 60 months,9.43,381.67,A,A1,Police Officer,1 year,MORTGAGE,21551,Verified,Oct-2015,Fully Paid,major_purchase,Major purchase,25.27,Jul-2010,12,0,46217,8.0,23,w,Individual,3.0,0.0,"1429 River Rd
Austin, NC 79448"
24029, 36 months,23.24,933.16,F,F4,Office Manager,2 years,RENT,39319,Verified,May-2015,Charged Off,debt_consolidation,Debt consolidation,13.86,May-1989,13,0,7539,57.5,27,f,Individual,1.0,0.0,"609 Pine St
San Diego, TN 38543"
18274, 36 months,12.54,611.68,B,B1,Coordinator,1 year,MORTGAGE,28437,Verified,Apr-2018,Fully Paid,home_improvement,Home improvement,12.8,May-1997,10,2,12701,36.4,24,w,Individual,2.0,0.0,"5244 Pine St
Baltimore, MA 65218"
6889, 36 months,11.03,225.63,B,B3,Administrative Assistant,10+ years,MORTGAGE,35615,Source Verified,Mar-2015,Fully Paid,credit_card,Credit card refinancing,27.97,Nov-1987,10,0,10235,32.6,25,f,Individual,1.0,1.0,"238 Elm St
Los Angeles, AL 20898"
10954, 36 months,13.08,369.51,C,C3,Attorney,9 years,RENT,74167,Source Verified,Jul-2018,Charged Off,other,Other,27.18,Dec-1989,9,2,18040,20.7,23,w,Individual,1.0,0.0,"7771 Oak Ave
Portland, VA 18997"
8365, 36 months,12.71,280.68,C,C4,Police Officer,10+ years,MORTGAGE,61802,Verified,Dec-2017,Fully Paid,credit_card,Credit card refinancing,23.38,Apr-1999,15,0,2021,59.4,29,w,Individual,1.0,0.0,"3331 Lake Rd
Seattle, MN 36350"
29683, 60 months,17.92,752.46,D,D4,Consultant,7 years,RENT,92621,Source Verified,Mar-2016,Fully Paid,credit_card,Credit card refinancing,20.08,Mar-1986,10,0,8960,37.5,23,w,Individual,0.0,0.0,"4672 Elm St
Los Angeles, MN 41410"
6515, 36 months,10.17,210.74,B,B3,Software Engineer,3 years,MORTGAGE,13838,Verified,Oct-2015,Fully Paid,other,Other,,Jan-1997,7,0,11391,4.0,16,w,Individual,1.0,0.0,"5774 Maple Dr
Oklahoma City, CO 94450"
22838, 36 months,11.23,750.18,B,B1,Supervisor,9 years,MORTGAGE,50239,Source Verified,Nov-2018,Fully Paid,credit_card,Credit card refinancing,14.74,Jul-1983,10,0,14200,54.2,18,w,Individual,3.0,0.0,"5805 Maple Dr
Portland, GA 78310"
22828, 60 months,13.66,527.15,C,C1,Team Lead,7 years,MORTGAGE,55854,Source Verified,Nov-2016,Fully Paid,wedding,Wedding,11.13,Dec-2008,10,0,3706,67.8,23,f,Joint App,5.0,0.0,"5336 Cedar Ln
San Jose, NV 88757"
40000, 36 months,10.61,1302.17,B,B5,Driver,5 years,RENT,20643,Source Verified,Mar-2019,Fully Paid,other,Other,19.04,Aug-2008,9,0,41327,84.4,20,f,Individual,1.0,0.0,"690 Lake Rd
Portland, NV 33883"
10448, 36 months,21.77,397.77,E,E3,Operations Manager,5 years,MORTGAGE,38275,Not Verified,Oct-2016,Charged Off,major_purchase,Major purchase,7.57,Aug-1986,12,1,9751,36.7,26,f,Joint App,,0.0,"8556 River Rd
Oklahoma City, AZ 65983"
20483, 36 months,20.91,770.75,E,E5,Mechanic,9 years,RENT,59051,Source Verified,Nov-2015,Charged Off,credit_card,Credit card refinancing,29.91,Nov-2007,7,0,16030,24.3,12,w,Individual,0.0,1.0,"7571 Lake Rd
El Paso, TN 14906"
40000, 36 months,10.11,1292.75,B,B3,Technician,9 years,MORTGAGE,73752,Source Verified,Jan-2016,Fully Paid,vacation,Vacation,15.75,Dec-1986,8,0,2456,13.6,13,f,Individual,1.0,0.0,"8711 Hill Ave
Las Vegas, MD 77237"
9222, 60 months,7.53,184.92,A,A5,Server,,RENT,75039,Source Verified,Oct-2018,Charged Off,credit_card,Credit card refinancing,15.29,Dec-2006,15,0,4139,71.2,30,f,Individual,1.0,0.0,"2799 Elm St
Las Vegas, FL 72185"
5318, 36 months,20.45,198.86,E,E2,Manager,10+ years,RENT,16626,Verified,May-2020,Fully Paid,debt_consolidation,Debt consolidation,10.8,Feb-1988,11,0,7286,26.1,23,f,Joint App,2.0,0.0,"612 Main St
Charlotte, LA 76326"
4324, 36 months,8.01,135.52,A,A1,Teacher,9 years,MORTGAGE,39749,Not Verified,May-2015,Charged Off,car,Car financing,29.65,Nov-2004,6,0,71005,52.7,17,w,Individual,1.0,0.0,"2391 Main St
Milwaukee, NC 80116"
20488, 36 months,11.18,672.5,B,B1,Driver,7 years,MORTGAGE,22153,Verified,Nov-2019,Fully Paid,credit_card,Credit card refinancing,22.63,Dec-1988,9,0,22969,81.2,17,w,Individual,0.0,0.0,"454 River Rd
San Jose, IN 32948"
4316, 36 months,8.05,135.35,A,A2,Vice President,10+ years,RENT,59646,Not Verified,Nov-2016,Fully Paid,credit_card,Credit card refinancing,18.42,Jan-2008,5,0,65972,26.4,24,w,Individual,3.0,0.0,"1214 Oak Ave
Las Vegas, PA 82983"
10685, 60 months,8.04,216.86,A,A4,Police Officer,2 years,RENT,45244,Not Verified,Nov-2019,Fully Paid,credit_card,Credit card refinancing,21.07,Apr-1986,6,1,3182,11.5,20,w,Individual,4.0,0.0,"4934 Pine St
Houston, SC 18954"
17368, 60 months,17.13,432.85,D,D2,Manager,10+ years,RENT,39876,Not Verified,Oct-2016,Charged Off,major_purchase,Major purchase,17.28,Dec-1990,7,0,107897,22.4,20,w,Individual,11.0,0.0,"7367 Maple Dr
Oklahoma City, IN 56219"
14929, 60 months,11.0,324.59,C,C1,Cashier,,MORTGAGE,469143,Verified,Aug-2015,Fully Paid,debt_consolidation,Debt consolidation,23.94,Aug-1984,8,0,22472,43.1,19,w,Joint App,1.0,0.0,"8905 Main St
Baltimore, NC 32818"
17244, 36 months,24.26,678.89,F,F3,Electrician,3 years,OWN,30221,Verified,Feb-2016,Charged Off,major_purchase,Major purchase,14.06,Nov-1982,13,1,34061,20.5,25,f,Individual,1.0,0.0,"1652 Main St
El Paso, MI 72903"
15265, 36 months,10.86,498.75,B,B5,Warehouse Manager,10+ years,RENT,59234,Not Verified,Sep-2018,Fully Paid,debt_consolidation,Debt consolidation,16.6,Jun-2003,8,0,1708,78.4,20,w,Joint App,5.0,0.0,"9143 Pine St
Columbus, IN 81212"
28776, 36 months,13.82,980.98,C,C1,Analyst,4 years,RENT,81721,Not Verified,Apr-2017,Fully Paid,debt_consolidation,Debt consolidation,21.04,Sep-2008,17,1,1846,30.7,31,w,Individual,4.0,0.0,"1440 Hill Ave
Columbus, NC 72287"
7544, 36 months,23.42,293.68,F,F2,Supervisor,10+ years,RENT,75555,Not Verified,Feb-2017,Charged Off,credit_card,Credit card refinancing,8.74,Apr-1981,11,0,4603,37.4,20,w,Individual,1.0,0.0,"4579 Elm St
Columbus, IL 35729"
